,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,username,following,followers,retweetcount,text,date,show,sentiments,profile_score
143,143,143,143,StayMobile_SMI,3997,2518,0,bitcoin ethereum stage rebound as defi tokens aave luna rally decrypt,2010-06-29 19:05:49+00:00,0,0.0,25.18
144,144,144,144,KingAzma1,265,516,2,letss goo fire fire double_exclamation_mark double_exclamation_mark,2021-07-11 18:58:26+00:00,0,0.0,5.16
145,145,145,145,DawnManHunter,1970,779,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-10-14 05:06:03+00:00,0,0.1787878787878788,7.79
146,146,146,146,theincomeblog,4999,1791,0,goldshell ck box 1050gh/s 185m 235w ckb nervos network miner w/ power supply,2011-11-09 00:54:29+00:00,0,0.0,17.91
147,147,147,147,TrentonSamuel,3020,2741,0,bitcoin ethereum stage rebound as defi tokens aave luna rally decrypt,2013-06-27 07:07:28+00:00,0,0.0,27.41
148,148,148,148,org_bdg_lucky,4791,97,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2021-11-29 02:07:16+00:00,0,0.78,0.97
149,149,149,149,Weng51882988,557,177,76,man_superhero _guardians chainguardians is a free to play turn based superhero strategy game powered by the ethereum blockchain fireworks all in game assets like armors weapons and characters are and tradable in the marketplace downwards_button info,2021-05-29 05:22:10+00:00,0,-0.13333333333333333,1.77
150,150,150,150,LX_EMON6,79,15,187,$vinu has the potential to change your life all you have to do is police_car_light fire,2022-03-02 19:16:06+00:00,1,0.0,0.15
151,151,151,151,DeBankDeFi,3727,68250,32,now you can check your staked $bico token balance from biconomy on ( version) hat tip to all voters,2019-07-30 03:03:37+00:00,0,0.0,682.5
152,152,152,152,sabecaruz,5002,17,445,free mint is live party_popper do not forget to claim your 3d apes on the blockchain chains apes mint limit is set at 3 per wallet pushpin,2021-12-13 19:12:35+00:00,0,0.2681818181818182,0.17
153,153,153,153,NFinder01,476,17,0,remember what happened on july in 2021 one evening dump did fall on us and went to the hell with us but after only one day prepared to reach to new ath u re not a whale but dont give them your future treasure,2022-04-03 12:03:45+00:00,1,0.04545454545454545,0.17
154,154,154,154,me_yrez,605,600,76,man_superhero _guardians chainguardians is a free to play turn based superhero strategy game powered by the ethereum blockchain fireworks all in game assets like armors weapons and characters are and tradable in the marketplace downwards_button info,2021-04-18 10:38:44+00:00,0,-0.13333333333333333,6.0
155,155,155,155,ETHGasPriceBot,0,1202,0,slow 20 1 | normal 21 | fast 75 | instant 101 backhand_index_pointing_left current ethereum gas prices in gwei dm me a price and i will dm you as soon as gas drops below that price thumbs_up,2021-01-04 09:25:56+00:00,0,0.009999999999999992,12.02
156,156,156,156,denes35877791,51,10,0,to the moon rocket rocket,2021-02-22 01:17:58+00:00,0,0.0,0.1
157,157,157,157,Ni_kistannnnnnn,593,35,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-04-29 15:51:39+00:00,1,0.1787878787878788,0.35
158,158,158,158,alatl_burce,4537,363,493,trophy trophy prizes wrapped_gift 1x 20 wrapped_gift 3× wl spot to enter keycap_1 red_heart &rt keycap_2 follow _etlis keycap_3 tag 2 friends hourglass_done 48h,2015-09-26 12:02:09+00:00,0,0.0,3.63
159,159,159,159,BowTiedPickle,420,1411,1,pro tip if you have anything to do on $eth do it now and get it done in the next hour i expect ethereum to be completely bricked by the ape land drop for at least ~1 hour post 9 pm edt glhf degens,2021-05-13 12:23:32+00:00,0,-0.06666666666666668,14.11
160,160,160,160,BIGWINS10_,2947,85,877,owl nft giveaway owl giving away 2x nfts for to enter follow & like & rt tag 3 friends winners picked in 24 hours,2021-05-21 04:31:23+00:00,0,0.0,0.85
161,161,161,161,EnriqueSimo28,195,879,22,$eth was so cheap now if you trust and go ahead to buy at least 1 land for yourself lowest price is 0 2 only market down is best time to own your favorite do not miss it always the best team,2012-09-11 20:48:16+00:00,0,0.3805555555555555,8.79
162,162,162,162,Solsun8317,340,72,0,solsun found in a blue vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1,0.5,0.72
163,163,163,163,EddyDarko4,2534,999,10,got my raffle nft,2021-08-24 01:34:33+00:00,0,0.0,9.99
164,164,164,164,Ogunsinaboluwa2,4198,520,3,i know you all are minting well happy new month frens,2019-03-24 12:33:09+00:00,0,0.4681818181818182,5.2
165,165,165,165,payscottyk,1718,357,7,if you own a 3 or 4 digit and fud a 5 digit you are basically fudding yourself more than 10k people would want a easy to remember short number that cost only 5 usd a year to renew and when 800mill people use ethereum a 5 digit ens will be in the first mill minted,2009-12-02 01:23:17+00:00,0,0.2972222222222222,3.57
166,166,166,166,SimpleC9000,58,7,0,simplec found in a blue vault at this location join me playing it is awesome,2014-11-08 04:12:37+00:00,0,0.5,0.07
167,167,167,167,nftgeographic,14,43,0,red_circle follow us promote your nfts 24/7 [ red_circle amazing ] fire,2022-04-11 16:42:02+00:00,1,0.6000000000000001,0.43
168,168,168,168,renjuns_yellow,3692,150,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2021-04-01 14:53:50+00:00,0,0.78,1.5
169,169,169,169,immvinxere,3270,1017,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-12-15 03:57:44+00:00,0,0.1787878787878788,10.17
170,170,170,170,denes35877791,51,10,0,to the moon rocket rocket,2021-02-22 01:17:58+00:00,0,0.0,0.1
171,171,171,171,skzkhaye,1467,128,425,_alienss 10 nft rocket rocket easy to join free giveaway money_with_wings rt&like this tweet rocket heart_suit and tag 2 friends people_hugging join discord follow _alienss fire,2021-02-16 12:16:49+00:00,0,0.4166666666666667,1.28
172,172,172,172,TheCryptoDawg_,1131,115652,4,great speakers _ai _,2016-04-26 15:55:24+00:00,0,0.8,1156.52
173,173,173,173,JBoullvier,1018,1333,9,all my ethereum nfts (for now winking_face ) hopefully that egg's going to be a 2nd gen soon,2021-10-16 04:01:46+00:00,0,0.0,13.33
174,174,174,174,CarolineFarada1,18,6,1,checkout $oddz by _finance multi chain derivatives trading protocol oddz_finance simplifies options trading across multiple chains such as &,2022-04-16 07:06:03+00:00,1,0.0,0.06
175,175,175,175,BigWinJuliet888,3356,173,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-08-21 06:29:35+00:00,0,0.1787878787878788,1.73
176,176,176,176,GJaspion,115,14,0,_eth ethereum is pure scam nowdays,2019-07-24 20:08:31+00:00,0,0.21428571428571427,0.14
177,177,177,177,knnacr1,4489,259,877,owl nft giveaway owl giving away 2x nfts for to enter follow & like & rt tag 3 friends winners picked in 24 hours,2021-08-30 17:03:36+00:00,0,0.0,2.59
178,178,178,178,luckyyjoannaaa_,4896,151,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-03-15 08:59:16+00:00,0,0.1787878787878788,1.51
179,179,179,179,floryshing,1999,47,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2016-03-10 10:01:27+00:00,0,0.1787878787878788,0.47
180,180,180,180,maxcao2204,1520,569,0,check out this item on opensea via,2021-03-15 09:28:14+00:00,0,0.0,5.69
181,181,181,181,cryptoalerted,64,109,0,adaswap (asw) went up 10 1 percent in the last 1 minutes on,2020-04-10 11:35:27+00:00,0,0.0,1.09
182,182,182,182,denes35877791,51,10,0,to the moon rocket rocket,2021-02-22 01:17:58+00:00,0,0.0,0.1
183,183,183,183,Chu3586,3537,1188,284,it is nice to see a name in front of the contract $feg · _of_bsc,2019-06-10 15:16:21+00:00,0,0.6,11.88
184,184,184,184,ma14580000,0,192,7,we are giving away 50 whitelist spots +giveaways for our growing discord community spade_suit heart_suit diamond_suit club_suit how to enter keycap_1 follow on twitter and insta keycap_2 retweet keycap_3 join the pack backhand_index_pointing_down,2022-04-13 21:45:45+00:00,1,0.0,1.92
185,185,185,185,CarolineFarada1,18,6,0,sweetrowena found in a user vault at this location join me playing it is awesome …,2022-04-16 07:06:03+00:00,1,1.0,0.06
186,186,186,186,8Elite8,1556,887,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2010-03-30 07:45:09+00:00,0,0.3,8.87
187,187,187,187,uhr3al,676,1429,9,we are now live on and buy and sell put options using putty v1 partying_face partying_face,2019-02-21 06:35:43+00:00,0,0.13636363636363635,14.29
188,188,188,188,VirgilP16,529,136,3,3m market acap expected m cap 1 2 billion 3% tax real utility project $sinu,2021-07-09 11:59:31+00:00,0,0.05,1.36
189,189,189,189,m1tzuki_,1512,288,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2022-03-05 04:04:48+00:00,1,-0.13181818181818186,2.88
190,190,190,190,AdrianTorroella,525,1738,0,hey fam whats part 4 when i enter the params says im missing ethereum address,2013-09-17 19:55:04+00:00,0,-0.2,17.38
191,191,191,191,zkbatman_gotica,130,17,166,all roads lead to ethereum,2022-03-22 22:57:40+00:00,1,0.0,0.17
192,192,192,192,Solsun8317,340,72,0,solsun found in a user vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1,1.0,0.72
193,193,193,193,Nagh_Nagh2,340,165,16,finneas is a hunter and he is got is eye on,2022-01-27 16:11:21+00:00,1,0.0,1.65
194,194,194,194,krikara4y,248,252,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2011-04-26 15:46:15+00:00,0,0.0,2.52
195,195,195,195,javiiwon,1557,24,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-04-16 23:46:50+00:00,1,0.1787878787878788,0.24
196,196,196,196,AdissaFawzy,31,144,3,3m market acap expected m cap 1 2 billion 3% tax real utility project $sinu,2021-11-06 09:08:53+00:00,0,0.05,1.44
197,197,197,197,SidiQ_Bigwin,343,12,137,◎ ◎ x3 super ape $70 x 3 (worth) trophy keycap_1 follow & keycap_2 like & rt 3⃣ tag a friend collection link alarm_clock 24h,2022-04-30 11:46:15+00:00,1,0.31666666666666665,0.12
198,198,198,198,SenangB19win,4468,151,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-02-17 13:07:08+00:00,1,0.1787878787878788,1.51
199,199,199,199,0xHammond,788,1437,166,all roads lead to ethereum,2020-12-21 23:07:37+00:00,0,0.0,14.37
200,200,200,200,moodSlime_,1043,588,36,tweeting daily until reaches 1 million $wrld holders on ethereum or polygon day 48 ethereum 14953 ( 51) polygon 31799 (+3854) a few comments in a small thread bellow backhand_index_pointing_down backhand_index_pointing_down,2012-10-13 14:54:52+00:00,0,-0.15,5.88
201,201,201,201,book_arizona,472,61,0,hey sign up to gate io and be a crypto millionaire in no time best exchange ever do not miss it $shib,2019-02-03 17:55:14+00:00,0,1.0,0.61
202,202,202,202,ShaneGrochala,13,43,0,overall crypto market will be under $500 billion very soon before it starts recovering thats another 65% to 70% correction to the downside,2016-08-01 21:20:12+00:00,0,0.1,0.43
203,203,203,203,russbeltguerra,278,44,1,check out this item 1/1 on opensea via,2022-03-10 22:49:20+00:00,1,0.0,0.44
204,204,204,204,windley,3741,7054,4,the best thing about is the breadth of identity people some of the best convos i had were with mdl oidc and ethereum people—communities i do not have bandwidth to be fully active in but are oh so important the big tent is invaluable,2007-03-22 14:04:00+00:00,0,0.4533333333333333,70.54
205,205,205,205,atelelelebigwin,3342,368,143,star-struck war of tribes official game launch via,2022-01-05 03:15:27+00:00,1,-0.4,3.68
206,206,206,206,eunjncityx,4770,104,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-12-09 12:49:44+00:00,0,0.1787878787878788,1.04
207,207,207,207,GeePlaysTheGame,629,127,1,some of the pieces from my 10 piece ‘thru diff eyes' project black_heart link in bio,2022-04-07 20:19:09+00:00,1,0.0,1.27
208,208,208,208,Eugene93384282,0,12,0,ethereum metamask trust wallet binance need a logo or youtube intro hacked instagram account bitcoin wallet lost the gentleman priest left their home,2022-04-04 06:50:43+00:00,1,0.0,0.12
209,209,209,209,Chu3586,3537,1188,32,i'll tell you that stronghands is the solution to your trading problems here you will soon be able to trade faster and in a completely safe way stonghands is the platform you were looking for,2019-06-10 15:16:21+00:00,0,0.5,11.88
210,210,210,210,ETHGasPriceBot,0,1202,0,slow 20 1 | normal 21 | fast 80 8 | instant 87 backhand_index_pointing_left current ethereum gas prices in gwei dm me a price and i will dm you as soon as gas drops below that price thumbs_up,2021-01-04 09:25:56+00:00,0,0.009999999999999992,12.02
211,211,211,211,elpedrato,402,130,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2017-12-06 03:01:33+00:00,0,0.0,1.3
212,212,212,212,Ummesal94715425,3206,149,0,this project is looks so innovative and impactful happy to take participate in such huge project you guys are very hard working and i am pretty sure you will reach to the moon very soon,2021-08-05 04:45:49+00:00,0,0.28385416666666674,1.49
213,213,213,213,SorareBot,0,3399,0,victor osimhen bought for 0 95 eth (2643 10$) on the secondary market season 2019 2020 level 5 serial 62/100 price 2643 10$ soccer_ball sorare bar_chart,2020-10-14 20:31:40+00:00,0,-0.3,33.99
214,214,214,214,denes35877791,51,10,0,to the moon rocket rocket,2021-02-22 01:17:58+00:00,0,0.0,0.1
215,215,215,215,KillGravve,3558,1507,15,police_car_light police_car_light 30 minutes left to mint $maxi police_car_light police_car_light $hex,2018-01-03 22:28:46+00:00,0,0.0,15.07
216,216,216,216,VerseMafia,166,57,2,loudspeaker big news loudspeaker keycap_1 make your own discord invite link keycap_2 add 10 friends to our discord server keycap_3 win a wl money-mouth_face,2021-11-25 23:42:01+00:00,0,0.4666666666666666,0.57
217,217,217,217,FarmingDeniro,316,105,0,_feed it is called,2021-07-28 00:18:20+00:00,0,0.0,1.05
218,218,218,218,AdenJax2012,1404,1292,37,police_car_light loyalty snapshot has been taken police_car_light congratulations to all et apartment holders your wallet addresses have been captured in our 1st ethereum worlds loyalty snapshot as of 11 45am edt this morning party_popper please read the full announcement in our discord,2017-06-18 11:42:46+00:00,0,0.35,12.92
219,219,219,219,BloorOswald,54,13,5,puli nft mint is going to be launched in 48hrs as a matter of fact nft holders will get access to p2e games and so much more money-mouth_face money-mouth_face rocket rocket $puli,2022-04-02 10:59:03+00:00,1,0.5,0.13
220,220,220,220,fefocoin,265,2867,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2018-05-02 04:09:12+00:00,0,0.0,28.67
221,221,221,221,ETHFanToken,39,20427,10,got my raffle nft,2021-11-06 03:59:46+00:00,0,0.0,204.27
222,222,222,222,CrypTrader369,169,24,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2022-04-09 17:52:19+00:00,1,0.0,0.24
223,223,223,223,JakNFT,4870,8593,3,fire fire new jaknft sale fire fire sold from 0xe1e0 to 0x3450 for 2 45 ethereum($7 290 27),2010-11-24 05:15:20+00:00,0,0.13636363636363635,85.93
224,224,224,224,LateeffAbdul,4992,148,143,star-struck war of tribes official game launch via,2022-03-20 14:55:40+00:00,1,-0.4,1.48
225,225,225,225,Solsun8317,340,72,0,solsun found in a blue vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1,0.5,0.72
226,226,226,226,bigwinmoro,256,70,143,star-struck war of tribes official game launch via,2022-04-30 03:08:38+00:00,1,-0.4,0.7
227,227,227,227,EAT_Produce,826,244,38,double_exclamation_mark bell follow & _promo rt tag as many friends entries party_popper drop address heavy_dollar_sign wrapped_gift,2014-10-30 19:27:13+00:00,0,0.5,2.44
228,228,228,228,solmart28,3482,471,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2016-03-30 22:39:20+00:00,0,0.0,4.71
229,229,229,229,viaSammiLaw,3374,4866,22,• hope • originals •,2011-02-16 05:54:35+00:00,0,0.0,48.66
230,230,230,230,TheLastHexican,874,516,10,police_car_light police_car_light 15 minutes left to mint $maxi police_car_light police_car_light $hex,2012-11-30 20:44:16+00:00,0,0.0,5.16
231,231,231,231,Saeed58786680,189,99,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2021-01-01 20:27:04+00:00,0,0.0,0.99
232,232,232,232,Prospersaint1,3049,2815,0,'s vision is to create a secure sustainable and efficient blockchain ecosystem with users as its core as a result $pico is constantly growing,2019-01-28 08:01:06+00:00,0,0.2,28.15
233,233,233,233,ChallengerSRT17,236,68,9,$redknight,2021-06-28 21:24:56+00:00,0,0.0,0.68
234,234,234,234,RektPlanet,1234,122,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2020-12-25 01:51:09+00:00,0,0.0,1.22
235,235,235,235,arora_pranjay,172,15,0,nse co location scam explained by santosh nair | news centre | cnbc tv18 (2019 april issue buy palantir like george soros peter theil not ethereum OK_hand OK_hand all ads removed by,2021-04-18 11:02:19+00:00,0,0.0,0.15
236,236,236,236,dajenuswins,4964,238,143,star-struck war of tribes official game launch via,2021-07-22 13:35:55+00:00,0,-0.4,2.38
237,237,237,237,e11acae__,629,40,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-04-29 04:14:28+00:00,1,0.1787878787878788,0.4
238,238,238,238,SaitaNicku,521,271,16,finneas is a hunter and he is got is eye on,2022-01-31 02:14:47+00:00,1,0.0,2.71
239,239,239,239,telulr,1098,282,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2014-01-13 10:08:32+00:00,0,0.1787878787878788,2.82
240,240,240,240,maxcao2204,1520,569,0,check out this item on opensea via,2021-03-15 09:28:14+00:00,0,0.0,5.69
241,241,241,241,fbiego_,2914,2695,7,is an client designed to be enterprise friendly for both public and private permissioned network use cases learn more in this free training course from,2018-03-20 13:38:45+00:00,0,0.255,26.95
242,242,242,242,realrudymartin,18532,26123,12,punk 8620 has a new bid of 300 eth ($861 843 02 usd) placed by 0x6639c0,2010-09-14 20:26:14+00:00,0,0.13636363636363635,261.23
243,243,243,243,SilverBallerWiz,1062,950,0,my best nft folded_hands_light_skin_tone lol jk i do not own my best nft yet here are some of my favorites though _inc,2022-02-07 16:39:28+00:00,1,0.625,9.5
244,244,244,244,CryptoDirtyMike,73,130,5,$wanc just launched today check it out fire,2022-01-10 18:53:24+00:00,1,0.0,1.3
245,245,245,245,CryptoKaleo,877,481009,37,jim cramer said he was expecting a 40% pump from ethereum and you still decided to remain bullish,2017-09-08 19:15:10+00:00,0,0.0,4810.09
246,246,246,246,KillGravve,3558,1507,6,this is the definition of crunch time what will you do stay broke or mint $maxi ⓜ $hex,2018-01-03 22:28:46+00:00,0,0.0,15.07
247,247,247,247,neoman007,555,42,15,i deployed a large stash of money on ethereum today i used different addresses when possible and meticulously distributed my positions across protocols & layers optimized for gas and access to opportunity crossing a vast number of bridges i do not know where my money is anymore,2011-05-04 21:54:51+00:00,0,0.05357142857142857,0.42
248,248,248,248,callmeduby,383,121,36,"""ethereum kiier"" has kiied themselves woozy_face skull",2020-03-30 20:23:21+00:00,0,0.0,1.21
249,249,249,249,ForsellNft,6773,6155,1,etc price predictions daily chart indicates a bear market for _classic _24 right_arrow the world's globe_with_meridians second largest sign up for daily newsletter be keep up,2021-08-26 01:16:46+00:00,0,0.04166666666666666,61.55
250,250,250,250,Gaz_Needal,4635,152,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-11-05 14:03:22+00:00,0,0.1787878787878788,1.52
251,251,251,251,Jaolatino,2818,354,137,◎ ◎ x3 super ape $70 x 3 (worth) trophy keycap_1 follow & keycap_2 like & rt 3⃣ tag a friend collection link alarm_clock 24h,2021-05-25 14:59:45+00:00,0,0.31666666666666665,3.54
252,252,252,252,rushberyy,4642,145,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2021-02-14 10:09:52+00:00,0,-0.13181818181818186,1.45
253,253,253,253,crypto_gr_97,173,239,217,assemble get out there and vote for $feg,2021-11-04 10:21:47+00:00,0,0.0,2.39
254,254,254,254,hgs111,1953,228,89,i have sent joseph lubin's call to disguise all major investors in ethereum by creating fake identities dozens and dozens of times to ethereum supporters i have not received one single response not even the usual insults,2009-02-17 09:28:58+00:00,0,-0.18973214285714285,2.28
255,255,255,255,sUpeRrHuNtEr_1,381,35,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2022-04-29 16:27:20+00:00,1,-0.13181818181818186,0.35
256,256,256,256,BigCCryptoMoves,64,8,23,free gift sparkles money_with_wings cost 1 1k money_bag just drop your wallet i choose 50 wallet in 24 h kite rules backhand_index_pointing_down_light_skin_tone follow rt ( ) drop,2022-04-22 21:02:40+00:00,1,0.4,0.08
257,257,257,257,NabarroOlano,129,13,402,join fastest and most secured staking and lock pools with the best apy and daily percentage profit staking earning daily with the new eth 2 0 lock pools,2022-04-23 02:02:24+00:00,1,0.3272727272727273,0.13
258,258,258,258,BankofNFTs,5788,5394,94,"""the number of validators and nodes participating in the network has grown to a point where solana is basically half of ethereum "" says 's addressing centralization criticism watch more",2020-07-14 16:39:00+00:00,0,0.16666666666666669,53.94
259,259,259,259,Ox_maybigwin,3445,38,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2021-12-19 04:57:27+00:00,0,-0.13181818181818186,0.38
260,260,260,260,AdissaFawzy,31,144,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2021-11-06 09:08:53+00:00,0,0.06666666666666668,1.44
261,261,261,261,0x_711,4998,1866,3,you are about a month late winking_face $ape nft sales have been happening for a while now we integrated on the 18th of march the first $ape transactions were over a month ago here's the first and sold in $ape,2021-07-11 18:35:33+00:00,0,0.06666666666666668,18.66
262,262,262,262,subloonar,703,142,1,if i got $10 every time went offline i could afford an transaction,2021-03-04 02:58:07+00:00,0,0.0,1.42
263,263,263,263,KillGravve,3558,1507,10,police_car_light police_car_light 15 minutes left to mint $maxi police_car_light police_car_light $hex,2018-01-03 22:28:46+00:00,0,0.0,15.07
264,264,264,264,unc1epennybags,1991,834,0,well there you have it will accept and for,2010-01-11 21:09:10+00:00,0,0.0,8.34
265,265,265,265,Dorazahi,9,14,0,buy the dip this your chance to get shib at low rate $shib,2015-03-10 21:01:07+00:00,0,0.0,0.14
266,266,266,266,KillGravve,3558,1507,25,police_car_light police_car_light 1 hour left to mint $maxi police_car_light police_car_light $hex,2018-01-03 22:28:46+00:00,0,0.0,15.07
267,267,267,267,pick_pickw,1039,173,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2022-04-30 00:54:50+00:00,1,0.78,1.73
268,268,268,268,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1,0.0,0.19
269,269,269,269,ETHGasPriceBot,0,1202,0,slow 20 1 | normal 23 | fast 53 | instant 74 7 backhand_index_pointing_left current ethereum gas prices in gwei dm me a price and i will dm you as soon as gas drops below that price thumbs_up,2021-01-04 09:25:56+00:00,0,0.009999999999999992,12.02
270,270,270,270,ibrryjzmn,594,24,425,_alienss 10 nft rocket rocket easy to join free giveaway money_with_wings rt&like this tweet rocket heart_suit and tag 2 friends people_hugging join discord follow _alienss fire,2022-04-16 06:26:57+00:00,1,0.4166666666666667,0.24
271,271,271,271,take_gains,196,6352,0,do you honestly believe you deserve this paper the lack of discipline and integrity is telling the road to success will not be easy so remember to respect the gains the name and the hustle you do not have the business unless you can grasp this simple concept $btc,2021-02-15 01:24:58+00:00,0,0.3333333333333333,63.52
272,272,272,272,En_bunn,2883,469,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-07-08 16:06:16+00:00,0,0.1787878787878788,4.69
273,273,273,273,nftflooralerts,2,5439,1,traded collection (last 15min) ens ethereum name service sales 13 unique buyers 7 avg price 0 76 ξ link,2021-10-24 22:22:05+00:00,0,0.1875,54.39
274,274,274,274,NightGouda,516,36,162,ethereum's q1 results are in… and they are ox ish a short thread breaking down the results which compare q1'21 to q1'22,2021-12-21 14:49:13+00:00,0,-0.07777777777777779,0.36
275,275,275,275,Th3Kh3d1v3,348,108,1,"""ethereum fees jumped 86% in q1 2022 $2 1 billion in eth burned"" via today this is the current top trending news with frequent shares and strong engagement across social media social insights $eth source backhand_index_pointing_down",2018-03-28 13:43:06+00:00,0,0.18333333333333332,1.08
276,276,276,276,KonnieTraffic,0,2,0,cool found in a user vault at this location join me playing it is awesome,2020-11-11 07:09:30+00:00,0,0.675,0.02
277,277,277,277,FeedGoat2000,5,12,0,feedgoat200 found in a user vault at this location join me playing it is awesome,2022-04-04 22:29:46+00:00,1,1.0,0.12
278,278,278,278,urmiundone,5006,761,1018,upskill with in demand blockchain skills & tools in the bootcamp without quitting jobs • professional certificate program in blockchain by iit kanpur • master bitcoin ethereum etc • 4+ real life projects,2020-03-07 22:45:14+00:00,0,0.15000000000000002,7.61
279,279,279,279,the_verdent,138,593,0,officially i never called it a bear market but for alts apart from we are in bear zone for alts including $luna $avax $solana this will take quite a long time to recover unless a miracle happens wait until 4th of may there is a surprise waiting #,2018-06-15 12:01:09+00:00,0,-0.05,5.93
280,280,280,280,maloos111,72,89,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2022-01-19 13:42:27+00:00,1,0.3,0.89
281,281,281,281,Solsun8317,340,72,0,solsun found in a user vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1,1.0,0.72
282,282,282,282,Vigsback,43,15,0,vigsback found in a blue vault at this location join me playing it is awesome,2021-12-16 05:59:11+00:00,0,0.5,0.15
283,283,283,283,Danamin14,1150,1224,0,ethereum's l2 team may have interviewed north korean hacker while hiring story,2020-03-13 15:36:40+00:00,0,0.0,12.24
284,284,284,284,cryptogainn,5,164,0,~some ethereum leaders are worried people are investing in crypto mining equipment that might soon be obsolete~,2022-02-14 10:10:05+00:00,1,0.0,1.64
285,285,285,285,Nyedsoncs,1103,76,22,the hodler card art are some of my favorites smiling_face_with_heart-eyes these will be posters soon enough what other crypto's should i add to the hodler edition d,2021-11-21 04:39:07+00:00,0,-0.0625,0.76
286,286,286,286,scalper432,188,1677,0,$eth what if,2019-08-25 07:16:26+00:00,0,0.0,16.77
287,287,287,287,juniorDc94,613,125,5,public sale is live fire follow join discord get your eth ready and head over to to grab your wizards man_mage man_mage mint price 0 02eth ($56) exploding_head,2022-04-25 19:14:59+00:00,1,0.11212121212121212,1.25
288,288,288,288,CryptoDirtyMike,73,130,0,5x at launch low mc with real utility $wanc,2022-01-10 18:53:24+00:00,1,0.1,1.3
289,289,289,289,SerKisselgof,75,629,6,save the date _france july 20th _dao returns,2014-05-28 14:42:46+00:00,0,0.0,6.29
290,290,290,290,yabaigangnft,452,578,1,yabaii the newcomers have arrived at saiko high a set of specials with breathtaking qualities and story in them check them out,2021-11-15 08:37:35+00:00,0,0.58,5.78
