,Unnamed: 0,username,following,followers,retweetcount,text,date,show
488,488,HuyCa74665133,36,157,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2021-05-03 15:38:18+00:00,0
489,489,Andres19134816,441,81,12,if you want to mine bitcoin but are not yet the next ~12 months are probably going to offer the best discounted opportunities to start until after the next halving,2021-02-19 13:10:47+00:00,0
490,490,Nh99326638H,195,22,0,_fintech _binance do you have proof that he is for sale,2021-10-16 01:26:55+00:00,0
491,491,CryptoDirtyMike,73,130,5,$wanc just launched today on fire rocket fire,2022-01-10 18:53:24+00:00,1
492,492,IdiotYankee,389,389,0,charlie munger bitcoin is 'stupid evil and makes me look bad ' says xi jinping 'smart' to ban it in china and here i thought i was the only one who thought that,2018-02-08 04:04:11+00:00,0
493,493,PollTroll4,6,12,140,with bitcoin now being made legal tender in both a latino country and an african country i think we can officially say that if you oppose bitcoin for no good reason you are probably just a racist,2017-10-24 18:08:57+00:00,0
494,494,LKern37,89,13,156,how to get rich off of bitcoin 1 more income than expenses embrace poverty as a lifestyle 2 accumulate 3 hold your own keys run your own node 4 do not lend do not trade do not borrow 5 pray for patience,2021-10-14 11:36:40+00:00,0
495,495,1budhababy,204,750,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2012-01-03 14:35:09+00:00,0
496,496,Luellaliquid,488,414,149,is more likely to hit $1 million than $0,2020-08-06 08:44:07+00:00,0
497,497,thanhtotorro87,635,191,0,thanhtotorro found in a user vault at this location join me playing it is awesome,2022-01-17 07:03:26+00:00,1
498,498,StayMobile_SMI,3997,2518,0,bitcoin ethereum stage rebound as defi tokens aave luna rally decrypt,2010-06-29 19:05:49+00:00,0
499,499,nanjing87,1266,387,0,maths + game theory + energy > bitcoin,2017-05-29 19:52:09+00:00,0
